,A,B,C
52,-0.009142143299073665,-1.0569853356661365,-1.020067580565582
53,0.002156316620913368,-1.0453193043933582,-1.0088340189269882
54,-0.00914174203211844,-1.0336735876822425,-0.997637379253139
55,-0.02044005375477689,-1.0444904937386752,-1.0087393964819587
56,-0.009141579516710168,-1.032861854618057,-0.9975431686084145
57,0.002156868846529444,-1.0436382675483775,-1.0086683098664633
58,-0.00914155031874222,-1.0544950842951188,-1.0197400778074615
59,0.002156930187327998,-1.0426826765744999,-1.0307723312274695
60,-0.009135195435878209,-1.0534993928154142,-1.0417705514869133
61,-0.02042852571161291,-1.0418756834313414,-1.0303054147905337
62,-0.00912707303745166,-1.0526645840422788,-1.0413288355380328
63,0.0021713706367156222,-1.0635389528653527,-1.0300563737529471
64,-0.00912706614262934,-1.0518366047941052,-1.0187890272565137
65,0.002169999466837167,-1.0627070595137065,-1.0298151640376068
66,-0.009128439482313963,-1.0510774847300917,-1.0185896703499822
67,0.0021700484287517177,-1.061860036293058,-1.0074128710849712
68,-0.009128391482675613,-1.0726947653811185,-1.018537290418999
69,0.0021700611166295372,-1.0610500844466841,-1.0073838236244232
70,-0.009128310538248351,-1.0494703637696439,-0.9962610584015107
71,-0.02042648281601524,-1.0379406287083424,-1.00740650060456
72,-0.03172470820105783,-1.026446222218515,-0.9962408184479603
73,-0.02042553177830514,-1.037344029230235,-0.9851027463859198
74,-0.03172386107995319,-1.0258329088465516,-0.9739984338235831
75,-0.02042173507582632,-1.036772323411998,-0.9851932452467688
76,-0.009123114488682738,-1.025228261234864,-0.996344546012652
77,-0.020417524126379833,-1.0361285473108073,-1.0074589104608251
78,-0.009118947299325239,-1.0469910250428462,-0.9963098390904689
79,0.0021794970433769672,-1.0354211635772284,-0.9851856489884854
80,-0.009118709641071735,-1.0462627669166487,-0.9963285331005662
81,-0.020416574066498914,-1.05709349590953,-0.9851628315808786
82,-0.00911808129506179,-1.0454941511120006,-0.9962827827355049
83,-0.020415952236510874,-1.05627390693526,-1.0074620580145528
84,-0.0317141901124955,-1.044637418566983,-0.9963674818558319
85,-0.020375100918187637,-1.0554981633543148,-1.0075220401332523
86,-0.009076638572565897,-1.0439252041249367,-0.9963885667654413
87,-0.02037441883214483,-1.0547832254312266,-1.007493603623435
88,-0.009075938552063706,-1.0431912031679702,-1.0185622541753132
89,0.0022225098852050986,-1.0540051070475838,-1.0296048791571508
90,-0.009074370624194734,-1.0647636027094236,-1.040627460253401
91,0.002209917501742876,-1.0530915188818062,-1.0293897596121284
92,0.01350834131558211,-1.0414799493971103,-1.018133563307747
93,0.0022099857285041297,-1.0299053315731357,-1.0069299669418872
94,0.013508148451136117,-1.0407258538929332,-1.017984138575818
95,0.024806545613437734,-1.0515104560953323,-1.0067922783645713
96,0.01350772822825019,-1.0622614930399468,-1.0178907827424226
97,0.024806008291372326,-1.0729883314601514,-1.0289423718929327
98,0.013431748633736581,-1.083711952744875,-1.0399678855027443
99,0.0021332423688102944,-1.0719657740060788,-1.028732511075613
100,0.01343166150777765,-1.0826618387382676,-1.0175127191473816
101,0.0021333057701077925,-1.070909101317102,-1.0285824833357244
102,0.013431732730242387,-1.081573879815924,-1.01728500521912
103,0.0021332103595386844,-1.0698292893885073,-1.0283711151443453
104,0.013431643529231454,-1.0805498226642922,-1.0171381811278963
105,0.002133177757659495,-1.068832877512328,-1.0281939279149506
106,0.01343158351901441,-1.0795005472423782,-1.0169868808060152
107,0.002133102899939564,-1.0676736918516812,-1.0057342755966874
108,0.013427761721275201,-1.078320537211884,-1.0168125912642625
109,0.024701314584488404,-1.0665923509688233,-1.0056384919321355
110,0.013395339790965298,-1.0549081190072975,-0.9944964145804596
111,0.02455377511051711,-1.065707596626507,-0.9833744075519711
112,0.013255254355132936,-1.0765283167040778,-0.9945306810349042
113,0.024553165118642126,-1.064776793651434,-1.0056726321975062
114,0.03585131559822572,-1.0530309648213594,-0.9945510972303907
115,0.04714960565895437,-1.0638509604653803,-1.0056722390371062
116,0.035847914714228615,-1.0746265212782578,-0.9945279732065675
117,0.024549330064898595,-1.0854002456961727,-0.9834258170673791
118,0.03584711106989365,-1.0736773326540288,-0.972362095005757
119,0.024548602468289014,-1.0843805936334514,-0.9836540269745726
120,0.03584686537489253,-1.072662158791173,-0.9725596954540712
121,0.02454815785198079,-1.0833683981625213,-0.9838084027568624
122,0.03584635356609557,-1.0716450534871576,-0.9727585938878323
123,0.024547747004867396,-1.0824118977604127,-0.9839599994740823
124,0.0355898783049329,-1.0707165157799494,-0.9951888687559075
125,0.04688691851851043,-1.0814144057238244,-0.9841594435871458
126,0.05818528063257984,-1.0696721480022784,-0.9730880047238699
127,0.04688636071332743,-1.0803966928482556,-0.9843298010015143
128,0.035585525841672634,-1.0910817937218664,-0.9732650586958997
129,0.02428681375478835,-1.0793374045430078,-0.9845340386019759
130,0.0355817021522741,-1.0676326358893753,-0.973524679876486
131,0.024283183347370868,-1.0784090783831382,-0.9625029169310396
132,0.03558145987977383,-1.0892031749070215,-0.9515033401521986
133,0.04687982995023156,-1.077497760929168,-0.9627736952971113
134,0.03558131498407216,-1.065791109236974,-0.974023196280171
135,0.02428282808302468,-1.0765532610914461,-0.9852739137638675
136,0.03558093216507175,-1.0649176458461669,-0.9741629381565722
137,0.04687927652839322,-1.0757039701773417,-0.9853725407570927
138,0.0355806543758985,-1.0640148381417927,-0.9743212814468375
139,0.04687905336452845,-1.0523648514769817,-0.963212416247666
140,0.03557993341388374,-1.0632151280145852,-0.9744809074388997
141,0.04687795001469923,-1.051653973895622,-0.9857290733986687
142,0.008479707474684017,-1.0625651155176545,-0.9746645471048887
143,-0.002818623218977752,-1.0509791466185916,-0.9858843072217213
144,-0.014117043579894835,-1.03942298082771,-0.9747948613985262
145,-0.0028185895576132167,-1.050263301508473,-0.9859744653649555
146,-0.014117004176818397,-1.0610993576771002,-0.9749021653829556
147,-0.002818569390657784,-1.0494712436949973,-0.9861624511500161
148,-0.014116945300091346,-1.0603758522650373,-0.9751539063687376
149,-0.025415315849511056,-1.048737932727589,-0.9641347340760261
150,-0.014116842418309643,-1.0595870167239292,-0.9531410258683697
151,-0.002818398404196559,-1.0703982188305043,-0.9644194105583839
152,0.00848002670112847,-1.0587511855451832,-0.9533992747635773
153,-0.002818370150899058,-1.0695243522244686,-0.9646902066961709
154,0.008480056914359001,-1.080291085988116,-0.975964185716342
155,-0.002818285199385759,-1.0910249734558528,-0.9649042071422136
156,-0.014116463360709016,-1.0793613166301006,-0.9761579264498824
157,-0.00281803270813273,-1.067724489433861,-0.9873906356775225
158,-0.014116375162522028,-1.0561154771731995,-0.9763026806208626
159,-0.0028179188896159334,-1.0669228161221012,-0.9875085007828167
160,-0.014116340880955253,-1.0777110383427715,-0.9764276996501163
161,-0.025414763287336682,-1.0660853401965493,-0.9876065279415646
162,-0.014115997587462422,-1.0768821762040837,-0.9765337351532888
163,-0.00281753509238377,-1.0652562512735941,-0.9654872142108545
164,-0.014073451492686037,-1.0536586054647858,-0.9767304477485302
165,-0.0027736213142193046,-1.0645089066479931,-0.9879364427961862
166,0.008524795733112659,-1.0753431873395047,-0.9991150635974101
167,-0.0027735904852864927,-1.0637223969324383,-0.9879439722647845
168,-0.014062263466828118,-1.0745264734103044,-0.9991022611955034
169,-0.02536056854610338,-1.0628835219458528,-1.0102402530544101
170,-0.014062079028782237,-1.0737537009226543,-0.9990293207966452
171,-0.02536043890668436,-1.0621858870557206,-1.0101669549798764
172,-0.01406196820843086,-1.0504817038128003,-0.9990306417181974
173,-0.02536034225861416,-1.0614144580456026,-0.9879032436273188
174,-0.036658745926855786,-1.0498019466646515,-0.999043114263024
175,-0.025360290304628143,-1.0606785766150197,-1.0101945117516824
176,-0.036658704372816306,-1.0490936278932648,-0.9990186203447691
177,-0.025360258020948493,-1.0375121711954542,-1.0101402729318851
178,-0.036657854030004454,-1.0484641550410632,-0.9989635244136899
179,-0.025359417362262614,-1.0369253389355197,-1.0100750388693231
180,-0.036657818225346195,-1.0477861631454082,-0.9989061799649583
181,-0.04795600476771471,-1.058691518307753,-1.0100607163568576
182,-0.03665735156078696,-1.0471936533770163,-1.021179918893577
183,-0.04795538419430571,-1.0356961673078036,-1.032263921498598
184,-0.03665593330327927,-1.0242213103222038,-1.021041468580916
185,-0.04795296999808202,-1.0351772395012584,-1.0098259061587882
186,-0.036106813591331305,-1.0236273042162884,-0.9986433166905141
187,-0.024808291807924154,-1.0345909337866523,-1.0097647471594164
188,-0.013509849016808306,-1.023139827861894,-1.0208644947646357
189,-0.024808267259271384,-1.0116593373787122,-1.0319487641753025
190,-0.013509827274272034,-1.0002076426066275,-1.0206977022492842
191,-0.024807413963382655,-1.011273733277659,-1.0317534307151683
192,-0.03530568288112531,-0.999850417053215,-1.0205338316313055
193,-0.024007243965480724,-1.0109229718888437,-1.0093484083049171
194,-0.03530563092643621,-0.9995531747870033,-0.9981825990506541
195,-0.046603602987153915,-1.010581891047772,-0.9870103354008551
196,-0.03530461352553437,-1.0215851581880553,-0.9981604200267167
197,-0.04660045110201223,-1.0325664086669466,-0.986992910522495
198,-0.03530151519160995,-1.021073518150216,-0.9981173473960716
199,-0.024002937140563986,-1.0320122432002297,-1.0092707756325774
200,-0.03530134010170262,-1.0429176994544729,-0.9981148468283907
201,-0.02400268140858529,-1.053931742497826,-0.9869873933629797
202,-0.01270415973512458,-1.0423920707801606,-0.9758866524651114
203,-0.02400154546660633,-1.0532649797127605,-0.9870487521524116
204,-0.035299712559882526,-1.0417258537384935,-0.9982228150717696
205,-0.023999978532737387,-1.0526115034456978,-1.0093682136323305
206,-0.012701506676761782,-1.0635185977053436,-0.9982234470159674
207,-0.023999911878935375,-1.0743920063968089,-0.9870812738694338
208,-0.01270144473592603,-1.0627708397867226,-0.998271438568865
209,-0.02399974836521769,-1.0511763903478735,-0.9871468077059161
210,-0.012701311179262278,-1.0396178863153944,-0.9983313701114118
211,-0.023999722192039396,-1.0505074057440764,-1.009519468495724
212,-0.012701282899656144,-1.0613773521637078,-0.9983399983056696
213,-0.02399898096607136,-1.0498033198093146,-1.009454235326072
214,-0.012700476357987966,-1.0607179290243267,-0.9983129004161684
215,-0.02399888794173762,-1.0491916242218045,-0.9871691209683203
216,-0.012700438842541567,-1.0601491056313097,-0.9983313331466109
217,-0.023998651460241303,-1.0485850312382923,-0.9872236636644959
218,-0.012700133913277435,-1.0594641895887558,-0.9983889129758126
219,-0.0014016881514628276,-1.0478500780378464,-0.9872817837739298
220,-0.012700109602750203,-1.0586701576187862,-0.9761957257120604
221,-0.0014016854533326964,-1.0695132067748407,-0.9873919621033158
222,0.009895908095166332,-1.0579373698782737,-0.9763230934438213
223,0.021194307690765815,-1.0688661900517402,-0.9875199352434781
224,0.009895671972520162,-1.057298207997041,-0.998714463404718
225,0.021194096058940834,-1.0457439467103058,-0.9875733514357503
226,0.009895676728057365,-1.056672176592955,-0.9986989969928184
227,-0.0014024686454465881,-1.0451754400328215,-1.0097999127364614
228,-0.0127008872882112,-1.0560883113321329,-1.0208787493523583
229,-0.0014007275540610477,-1.044535754532291,-1.009686281055842
230,0.009897682653706457,-1.0554887171676768,-1.0208174176314067
231,0.021196091849588462,-1.0439525990487513,-1.009616324905639
232,0.009897653808319834,-1.0324125457282132,-1.0207001400459024
233,-0.001400787802112186,-1.020882124653285,-1.0317691180768445
234,0.009897635811460533,-1.0317775507695441,-1.0205556640231237
235,-0.0014007544745754195,-1.0426645046022063,-1.0316526484552584
236,-0.012693881044361074,-1.0535234566146776,-1.0204812136686605
237,-0.0013954177795140045,-1.0643614091982379,-1.0093389951210276
238,-0.012693836411409497,-1.0527785730603287,-0.9982032797624909
239,-0.0013954042323033498,-1.0636482800188976,-1.0093523178196384
240,-0.012693810861632826,-1.0520947092107276,-0.9981889233613898
241,-0.0013952380312756945,-1.0405498063216412,-1.009329126768662
242,-0.012693638168652445,-1.0514294201433976,-0.9981869524831475
243,-0.02399205120873032,-1.0622785891834425,-1.009311223141826
244,-0.012693611729281172,-1.073174498279058,-0.9981547428083698
245,-0.0013951792127129476,-1.0616038186424714,-1.0093126342415186
246,-0.01269352993382305,-1.0500183527691955,-0.998150737892797
247,-0.023991760860592373,-1.0384582823477564,-1.009289241808861
248,-0.03528979923385506,-1.0493705400645459,-0.998102365665227
249,-0.046587564829442964,-1.060310126280871,-1.0091863474238958
250,-0.05788595303477273,-1.0487965480435169,-1.0203258834501834
251,-0.046550887195836686,-1.037302237278248,-1.0091632003776965
252,-0.0352521520434407,-1.0482327960869224,-0.9980153359970245
253,-0.04646724222064221,-1.0591718617157142,-1.009141430065127
254,-0.05776544702989331,-1.0475998431124265,-0.9980036006360421
255,-0.04646658619428677,-1.0585105510091095,-1.0091799324841162
256,-0.05776487025983187,-1.046908859656334,-0.9980514793170727
257,-0.046466250973626666,-1.057795551628946,-0.9869397761562898
258,-0.057764659933453665,-1.0686680795725276,-0.998094113003119
259,-0.04646620251747838,-1.0795282694417672,-0.9869683891100324
260,-0.03516771756042267,-1.0679832609826505,-0.9981195634014892
261,-0.04646599282208795,-1.0564422263761633,-0.9869674985416784
262,-0.05776438697627173,-1.0673426407280093,-0.9981469872888011
263,-0.04646504623463938,-1.0558311827755815,-0.9870412213119946
264,-0.05776315619764234,-1.0443360634239471,-0.9759341626172207
265,-0.04645549765563945,-1.0328331376381252,-0.9871003032552751
266,-0.03509130031035872,-1.0437686913338013,-0.976001506406968
267,-0.04638968229133864,-1.032251949090624,-0.9871904817380233
268,-0.03509124849908396,-1.043230721376436,-0.9983543168094958
269,-0.04638584042527123,-1.0316517980276518,-0.9872318891245312
270,-0.03508711831781026,-1.0425799572428964,-0.9983777586544417
271,-0.0463854607001688,-1.0310546048976397,-1.0095025561115303
272,-0.03508581751248505,-1.0419535341668005,-1.0206074742868987
273,-0.023787307338460198,-1.052887629662984,-1.0094320810645212
274,-0.03508538893494334,-1.0413567996696986,-0.9982763406514366
275,-0.04638376897158127,-1.029821056304217,-0.9871288601270797
276,-0.03508531363094232,-1.0408060942465749,-0.9982985147711524
277,-0.02377986437819448,-1.0293117687045346,-1.0094609838674096
278,-0.03507824737240302,-1.0402991018692316,-0.9983289521355732
279,-0.04637664485264221,-1.0288612745850052,-1.0094672591500915
280,-0.03507818711976318,-1.0174046504010956,-0.9983399662475259
281,-0.04637644126077607,-1.0283796700406307,-1.0094854679355396
282,-0.03507792428332179,-1.0168955130889707,-0.9983693635859991
283,-0.046373101980813236,-1.0278699403543197,-0.9872401072289448
284,-0.03507465560837379,-1.0388395387563851,-0.9761374901395201
285,-0.04565684904362803,-1.0273888842231265,-0.9873089981485768
286,-0.05695526767572824,-1.0159664185584552,-0.9984542725710877
287,-0.04565679969772307,-1.0045351569656353,-0.9873126584218537
288,-0.05695419292180619,-1.015562890366796,-0.9984770376164274
289,-0.06825250554632906,-1.0041332220709704,-0.9873485107729184
290,-0.05690184120272919,-1.01515534996129,-0.9984887795701137
291,-0.06818543169775577,-1.0261543852243122,-1.0096340640099173
292,-0.056886683286319246,-1.037136871724198,-0.998441267746969
293,-0.0681840257067301,-1.0257072704459183,-1.0096141107640646
294,-0.05688324197871706,-1.0142806263334747,-0.9984608633067596
295,-0.06818159956894737,-1.025292562100184,-1.0095947055685828
296,-0.05688303729942075,-1.0138257933561534,-0.9984366741385526
297,-0.06818142785839121,-1.0248256455179416,-1.0095794857955527
298,-0.056882934534558456,-1.0133790561973868,-0.9984467872611871
299,-0.06818091217860904,-1.0019650913149538,-1.0095774798443995
300,-0.0794792330609072,-1.0130066255384962,-0.9984408594733729
301,-0.09077758913128162,-1.0016202791544446,-1.009609687308091
302,-0.10207597664774272,-0.9902520740193256,-0.9984891091360635
303,-0.09077750935767166,-1.0012955108139856,-0.9873695609325477
304,-0.07947889458744192,-1.0123138718697875,-0.9985288958061823
305,-0.09077691780286197,-1.0009184327740865,-0.9874077694300993
306,-0.0794782455387063,-1.0119478182259782,-0.9985551194121313
307,-0.09077657917828101,-1.0229760327515782,-1.0096827874693137
308,-0.07947689053112007,-1.0340147804787372,-0.9985430345295869
309,-0.09077467113973961,-1.0225631133581907,-0.9873778582194677
310,-0.10207306253985808,-1.011134499649692,-0.9985398817820672
311,-0.09077429663522417,-0.9997319319021265,-0.987411462608043
312,-0.07947518419697064,-0.9883322375833575,-0.9985832955681307
313,-0.09062597626002933,-0.9993866423305009,-1.0097448687462627
314,-0.10192436330526596,-1.010415397451068,-0.9986123091449909
315,-0.090625825912642,-0.999023345262618,-0.9874814299742871
316,-0.10191912834144377,-0.9876136051586722,-0.9763585996633637
317,-0.11321631820100192,-0.9986401495300827,-0.9875065195988696
318,-0.10191436601011847,-1.0096559359695454,-0.9986649448204321
319,-0.09061568551050758,-1.0206953533330168,-0.9875560466917873
320,-0.10191374379859632,-1.0092868731526397,-0.998724947471557
321,-0.11321212274513798,-1.0203216599564482,-0.9876213442494718
322,-0.10186851385754107,-1.0088759582418065,-0.9987861838699287
323,-0.11316684907318472,-0.9974394723251756,-0.9876489587574497
324,-0.10160714388483184,-1.0084805323477655,-0.9988094441587773
325,-0.11290551417526787,-0.9970775446854883,-1.0099607017254488
326,-0.10159173385359409,-0.9857002655585783,-0.998817383746502
327,-0.1128899696464083,-0.9967516908170349,-1.009957659727391
328,-0.1015898244426004,-0.9853652645559913,-0.9987856203515287
329,-0.09028817388809754,-0.9964557228483585,-0.9876217483510407
330,-0.10158657785651364,-0.9850612577599421,-0.998767524318618
331,-0.09028808028324885,-0.996109106505116,-0.987639656914193
332,-0.07898956086924516,-0.9847192596312797,-0.9765077079219049
333,-0.09028691281439176,-0.9957497535169633,-0.9876627598757295
334,-0.07898831706470567,-1.006816566664202,-0.9988298987146353
335,-0.09028653856113653,-0.9954258840622873,-1.0099856880408344
336,-0.1015834556594036,-0.9840336980694191,-0.9988452420353384
337,-0.09028499945110265,-0.9951115366345104,-1.0099829690735964
338,-0.10158335410714281,-0.9837516460778517,-0.9988161195934033
339,-0.1128815094080567,-0.9948258562515626,-1.009961418103017
340,-0.10158223679656984,-0.9834827255003352,-0.9988028052728644
341,-0.11287944775437816,-0.994551529089364,-0.9876414234700571
342,-0.12417771433489619,-0.9832025431417594,-0.9987819418710991
343,-0.11287914850851452,-0.9717974257288362,-1.0099271368372662
344,-0.10157116932484238,-0.9828414844967103,-1.0210649292459104
345,-0.09027266500972027,-0.993872964727809,-1.0099007874747128
346,-0.10157101393607083,-1.0049313039999466,-0.9987596305766709
347,-0.09027235817092627,-1.0159644859830395,-1.0098849447032838
348,-0.07897390115105545,-1.0045566391640117,-0.9987408903944179
349,-0.09027226870486871,-0.9931443563505944,-1.0098970419720459
350,-0.07897345840485395,-1.0041937354130006,-0.9987672591244892
351,-0.09005628452860327,-0.992786251567348,-0.9876268564750768
352,-0.10128135937512213,-1.0037926906716241,-0.998775494444563
353,-0.0899828178657534,-0.9923782382066006,-1.00993052002773
354,-0.0786843710642731,-1.003443544906516,-0.998772269669811
355,-0.08998270712972692,-0.9920238083124274,-0.9876317577341674
356,-0.07868087097772368,-1.003016677298173,-0.9988088216029682
357,-0.08997788235097857,-1.0140404392860298,-0.9876951760364726
358,-0.0786787750787262,-1.0025589858232555,-0.9765712175023262
359,-0.06738023884215742,-1.0135682038496292,-0.9877184767066923
360,-0.07867837696604875,-1.0021477509754577,-0.9988498562734763
361,-0.08997670752654532,-1.013177704752184,-1.0099831852807313
362,-0.07867411263681347,-1.0241889543621585,-1.021105378171843
363,-0.089972079273425,-1.0127866581122806,-1.0099341082299595
364,-0.07867114412100953,-1.0013931980900452,-1.0210365036791293
365,-0.0673723691477599,-1.0124487153236457,-1.0321495536531595
366,-0.07867071136184021,-1.0010711168701616,-1.020930688791014
367,-0.06737212701192516,-0.989708308984017,-1.0320418922795715
368,-0.07866225384165167,-0.9783601875338664,-1.020854056628595
369,-0.08996063561399811,-0.989432495245975,-1.0096670434900679
370,-0.07866209392465665,-0.9780753536118606,-1.0207656223084367
371,-0.08996003981759045,-0.9891712403635018,-1.031867055864232
372,-0.10125839815273824,-0.9778375846319806,-1.0206568978422872
373,-0.08995861155032768,-0.9664929835644173,-1.031769440564715
374,-0.10125700766188718,-0.9551605710276665,-1.020609167715408
375,-0.0899540263066766,-0.9663200847665662,-1.009446871335715
376,-0.10125236412335577,-0.9550361605772232,-0.9982888873069374
377,-0.08995354550263947,-0.9437513818748064,-0.9871453562241362
378,-0.10125165827535096,-0.9324659778700671,-0.9982727958143377
379,-0.08995310949986633,-0.9436537399689441,-1.0093843754213023
380,-0.10125134184344281,-0.9324079629969299,-1.020484029847177
381,-0.08995058305128316,-0.9211859229809183,-1.0093173819703867
382,-0.07865212373521845,-0.9099339730570326,-1.0204273827737917
383,-0.08995047518334594,-0.9211698781097819,-1.0315339862723747
384,-0.07865191102221679,-0.9099648795466365,-1.020312545669055
385,-0.08995030496635789,-0.921192608642836,-1.0313648346238167
386,-0.07865150711024377,-0.9100060236314612,-1.0423987882590224
387,-0.0899499097118271,-0.8988355221812191,-1.0311620101293584
388,-0.07865110752298206,-0.9100902026735075,-1.0199259456791259
389,-0.0673516712919592,-0.898929998213185,-1.0310377473242989
390,-0.07864961876228262,-0.8877778482006232,-1.0198384139981702
391,-0.06735064828388292,-0.8990496029802821,-1.0309095315751169
392,-0.0560521898457767,-0.9103236729175458,-1.0197068252746788
393,-0.06735054520132143,-0.9215734984903678,-1.0307780820770993
394,-0.056049755377004414,-0.9103708504731363,-1.0418314490097493
395,-0.044751244807022306,-0.8991831709164526,-1.0306057134532836
396,-0.05604925991028035,-0.8879962786455222,-1.041681575945479
397,-0.044750679125917084,-0.8992419618288383,-1.0304698585743257
398,-0.03345222908293646,-0.9104948583336882,-1.0415439926660932
399,-0.04475054930315505,-0.8992904536215277,-1.03034866072111
400,-0.033452067627015136,-0.9105783305165641,-1.0414217736359104
401,-0.044750321378481436,-0.899413335747416,-1.0302173422967416
402,-0.033442710049939525,-0.9106667103086619,-1.041287848722283
403,-0.022143601718216673,-0.8994778464204067,-1.0300696043305821
404,-0.010845163132954075,-0.9107312003885232,-1.041138422058205
405,-0.022143543090442197,-0.9219742303024471,-1.029938179407678
406,-0.03344194026994847,-0.9107565367749477,-1.0187483772553143
407,-0.022143394306059185,-0.9219778575094224,-1.0298268339740022
408,-0.03344181483259205,-0.910732274934422,-1.040901335424523
409,-0.022143378513303728,-0.921931242408032,-1.029683325523892
410,-0.033440153515296354,-0.9106738679658911,-1.0407504557794691
411,-0.02213963009691403,-0.9218697458574134,-1.0517985727384571
412,-0.03343799859638308,-0.9330429465876315,-1.040534585863365
413,-0.022139537615450094,-0.9217974976888356,-1.0515586777477635
414,-0.0334360649558722,-0.9329747498226496,-1.062593685140684
415,-0.04473442783906032,-0.9217207407150636,-1.0513268042711201
416,-0.033435523428849964,-0.9329090568035044,-1.0623988500016128
417,-0.04473388542825447,-0.9216564346008966,-1.051163819074091
418,-0.03343361609911946,-0.9328765445907188,-1.0399271183824157
419,-0.04473201168633331,-0.921617323960303,-1.0509625707968546
420,-0.03343335219155631,-0.9328030193233166,-1.0397066477938632
421,-0.044731450247316555,-0.921570529617091,-1.0507724388386759
422,-0.05602980476479687,-0.9103568507126173,-1.0395381439993032
423,-0.04473124445129713,-0.9215599702987617,-1.0505887286749094
424,-0.05602951733333207,-0.9327422570241649,-1.039356752064015
425,-0.04473016974762948,-0.9439172906693609,-1.0503947410350982
426,-0.03343031855102644,-0.9326572515462889,-1.0614412886593365
427,-0.04472513709970753,-0.9214123185661948,-1.0502059561109827
428,-0.056023132869107414,-0.932586979760448,-1.0612431228585815
429,-0.044723669059272254,-0.9213264238838006,-1.0499987717110175
430,-0.056022057399689934,-0.9325130829305114,-1.0610242002581514
431,-0.04472277033541263,-0.9212500869074328,-1.0497702280899555
432,-0.033424250631753104,-0.9324636211345583,-1.0607910901184794
433,-0.04472234278413795,-0.9212363614473952,-1.0718190433784078
434,-0.056020753384620606,-0.9099862130770617,-1.0605467391873753
435,-0.04471761301417921,-0.8987539384485621,-1.071565857206903
436,-0.056016010565193904,-0.9099600060947052,-1.0603124882667032
437,-0.04471707789519097,-0.8987437883440006,-1.0713318338074524
438,-0.056015243563460354,-0.9099422767718578,-1.060068931859608
439,-0.0447167682873646,-0.8987165578116345,-1.0488145127501514
440,-0.03341831077914536,-0.9099357531256389,-1.0598324582993142
441,-0.04471662987380885,-0.921153882890813,-1.0708784194866752
442,-0.033418181427651586,-0.909908115501138,-1.0596130747464638
